,i_1C (A),rp_neg (m),Eeq_side (V),kappa_film (S/m),epsl_neg,Dl_elect (m^2/s),Ds_neg (m^2/s),i0ref_neg (A/m^2),E_min (V),i0_SEI (A/m^2),csmax_neg(mol/m^3),cl_0(mol/m^3),t_plus,i0ref_metal (A/m^2),sigma_neg,SEI_thickness(m),Capacity loss (%)
122,4.81198451,7.69851e-06,0.269932738,9.37756e-05,0.390837087,2.04661e-10,5.37e-14,0.497881513,0.00415489,1.62199e-07,32748.2868,1166.570713,0.253824514,61.77148015,95.75061744,2.08782e-11,1.533914601
123,3.69051411,2.87263e-06,0.399177887,0.000151189,0.354699887,2.21892e-10,9e-14,2.37414329,0.049317076,1.14789e-06,31107.33123,1085.240843,0.271264663,79.17690866,99.22392274,1.41254e-09,1.08442222
124,3.876859938,4.84974e-06,0.056609791,0.000235373,0.248156207,3.60846e-10,9.21e-14,1.953687894,0.031617582,5.64408e-07,32627.02352,1040.798642,0.262908657,89.56544693,94.57225769,6.06804e-13,0.564674896
125,3.45457217,8.15865e-06,0.294897813,4.36755e-05,0.314241586,3.78903e-10,8.27e-14,3.1668128,0.012212603,7.18207e-07,30515.40926,1029.678249,0.307044461,92.53560939,69.47921458,1.23037e-10,0.915668356
126,4.538777268,5.96638e-06,0.388924407,8.24744e-05,0.38956343,5.52376e-10,3.7e-14,1.801577522,0.091531314,1.24467e-06,32309.49871,1011.607608,0.317308222,93.63962675,90.42848242,2.4613e-10,2.564543742
127,1.727829684,1.06526e-05,0.199979019,0.000236898,0.389794316,2.59648e-10,1.85e-14,0.759528921,0.063118155,2.51302e-07,29029.53547,1154.399353,0.314973763,61.39410913,60.31938473,5.39735e-12,3.636622722
128,5.29450615,5.25697e-06,0.379880449,5.18295e-05,0.370130816,6.09811e-10,1.29e-14,3.095659394,0.09034638,1.49709e-06,29439.05864,1120.394692,0.357874965,53.96986364,57.29022922,2.05898e-10,4.981469243
129,6.449316136,1.47162e-06,0.160304652,1.6051e-05,0.253007554,5.10767e-10,2.34e-14,2.753510325,0.028075424,1.19253e-06,32882.75449,1024.923244,0.396436835,83.83857963,79.34788031,6.53298e-12,0.508370992
130,4.029240584,1.01052e-05,0.299856958,4.64626e-05,0.240200533,1.64567e-10,3.23e-14,1.710308599,0.031524761,6.17094e-07,31455.17877,1014.807272,0.262378424,96.75979886,67.55333495,1.27867e-10,2.22412948
131,0.477114831,4.11194e-06,0.22588074,0.000200885,0.27111468,5.06548e-10,1.34e-14,1.394649589,0.04326178,1.49701e-06,31716.28517,1107.155474,0.33726542,50.51247784,99.00102176,4.1151e-10,0.630739398
132,3.309964592,1.05403e-05,0.132760437,0.000230253,0.30563003,6.71291e-10,4.64e-14,3.175573256,0.059345534,9.14631e-07,31142.62765,1041.162547,0.409089457,63.19274154,53.05020751,4.73871e-12,1.718262735
133,0.171504397,3.17534e-06,0.29399242,0.000104547,0.345132051,5.76005e-10,9.6e-14,2.668994416,0.037812098,1.28017e-06,30999.79009,1038.750445,0.290191622,62.87987097,79.04919961,3.70664e-09,1.760171401
134,4.585981093,5.79988e-06,0.217490239,0.000227691,0.360656887,5.07766e-10,1.86e-14,2.349012333,0.02193202,2.70096e-07,29597.71483,1014.231582,0.402276954,67.13755284,56.33790083,6.01946e-12,1.947045357
135,2.604601989,7.16877e-06,0.169170288,0.000100737,0.335740886,4.44225e-10,2.34e-14,0.963458093,0.039246078,3.64518e-07,32919.95602,1050.740142,0.312809175,71.05081839,96.90364681,5.98101e-12,1.368708061
136,5.345836104,3.84548e-06,0.118724155,3.04479e-05,0.326643478,5.82407e-10,7.46e-14,3.042744217,0.085100681,9.14273e-07,29597.71093,1115.586708,0.293759915,57.96896772,55.0814985,5.42208e-13,1.269868495
137,0.260207032,1.90286e-06,0.085571765,4.29847e-05,0.330134174,4.24636e-10,9e-14,1.81886924,0.079083639,3.21601e-07,29734.15409,1152.533803,0.264316193,90.95393803,64.3614978,4.03441e-12,0.617266813
138,1.484541755,1.08496e-05,0.369246212,6.99959e-05,0.371353149,2.42366e-10,9.68e-14,0.967203215,0.047033772,1.26565e-06,32864.3647,1167.106723,0.31939768,62.40051491,95.21756637,2.27214e-09,1.015281745
139,0.626532835,7.92796e-06,0.292320166,2.37822e-05,0.372898559,6.28071e-10,7.71e-14,1.127398428,0.077703179,1.06559e-06,30172.26077,1015.686666,0.286118264,76.43269321,88.02959343,2.67357e-10,0.980217893
140,5.591133581,9.34662e-06,0.020349338,0.000187025,0.27481338,6.32838e-10,1.75e-14,3.080852009,0.025222904,1.15827e-06,32459.32644,1008.695806,0.327030953,91.75427306,83.08090143,4.14477e-13,4.45841603
141,3.69844128,3.93426e-06,0.021147986,9.66329e-05,0.331211446,4.93025e-10,2.7e-14,0.394469577,0.056342322,2.76096e-07,30698.69715,1045.548418,0.424459474,86.1610717,51.4735548,9.31446e-14,1.186076258
142,1.85626643,1.75886e-06,0.070109649,0.000154642,0.378359618,7.11183e-10,1.33e-14,1.048511441,0.096572852,3.71311e-07,29036.1,1175.114514,0.296384588,80.86966012,77.891451,1.84131e-13,1.073238766
143,2.471522565,9.67487e-06,0.177131269,0.000187844,0.242225541,2.26393e-10,5.32e-14,2.04241563,0.046603423,1.37407e-06,30854.61004,1016.801292,0.3739843,59.3938567,88.91238733,2.91541e-11,1.078249673
144,0.812383215,4.88503e-06,0.387736776,1.65813e-05,0.28342088,6.62652e-10,1.18e-14,2.468067684,0.013370277,1.30954e-06,29356.02818,1098.160322,0.256224636,77.3108541,74.41537963,6.06243e-09,2.191050748
145,6.389694504,4.86341e-06,0.257821629,9.40139e-05,0.385584135,5.27924e-10,6.55e-14,2.227760049,0.083407811,8.47636e-07,31135.96287,1180.32938,0.303874853,85.51972331,58.1360509,7.72914e-12,1.756196619
146,1.522448644,2.66868e-06,0.160189358,7.65137e-05,0.341507522,7.39423e-10,1.99e-14,0.408153518,0.092234305,1.4502e-06,31799.75189,1086.72603,0.319656214,83.39254827,59.54258852,7.03047e-12,1.044037406
147,5.231422812,4.52385e-06,0.130332407,9.80196e-05,0.261842534,3.34225e-10,4.29e-14,0.424779048,0.053870647,1.41456e-06,30693.31831,1012.594001,0.407296461,97.81937979,81.45511793,2.50295e-12,1.554599101
148,4.201584223,7.52956e-06,0.32735501,0.000200689,0.275983079,3.39749e-10,8.73e-14,1.678108904,0.025973224,2.96511e-07,32228.97559,1059.718887,0.28976803,67.43287934,85.97083548,9.77478e-11,0.862771566
149,6.413356448,2.90936e-06,0.34773367,0.000119838,0.299137478,5.01323e-10,9.81e-14,0.756768728,0.007552617,4.30313e-07,32357.36818,1017.30339,0.335758988,97.4538666,82.1593311,1.54269e-10,0.6367763
150,5.904693457,5.81023e-06,0.266619695,0.000203841,0.274071061,2.13924e-10,8.78e-14,1.118871932,0.021891877,3.69297e-07,32177.52406,1063.177228,0.372327756,76.31073067,75.37236038,2.6877e-11,0.823879453
151,2.8007452,5.5971e-06,0.292913428,0.000158985,0.345786542,5.11155e-10,5.27e-14,1.376008167,0.053600141,1.34902e-06,32317.24839,1124.465356,0.373619184,82.87586916,89.86048794,2.43686e-10,0.787554878
152,5.713895731,6.39332e-06,0.353454479,0.000159281,0.338805371,5.19051e-10,5.94e-14,1.14796139,0.070953065,9.67589e-07,31037.90633,1065.074508,0.409065288,94.8968864,93.54020072,1.06267e-10,2.242633119
153,6.473742615,1.83296e-06,0.126010234,4.57235e-05,0.317840158,2.87995e-10,4.83e-14,1.490773156,0.01718967,1.81475e-07,30937.80449,1071.604092,0.362986134,88.09017666,61.00698386,4.54873e-13,0.543978128
154,3.523961807,6.0899e-06,0.083816488,0.000222321,0.358613852,1.65957e-10,7.34e-14,2.139812748,0.059806278,5.96068e-07,31001.0293,1139.576326,0.380990443,98.28403728,54.06425393,9.09698e-13,0.809538952
155,2.032546841,9.69252e-06,0.349206979,0.000193627,0.236632888,1.74706e-10,5.7e-14,0.617527408,0.026459048,7.3208e-07,29041.96284,1005.756895,0.348479381,92.30524771,94.24842083,8.65026e-10,1.154849226
156,4.243900049,2.00542e-06,0.318641827,8.09642e-05,0.265069818,4.35528e-10,3.02e-14,1.917246121,0.013601408,5.19022e-07,30601.11405,1032.130724,0.275337439,67.38780445,97.11401409,1.23346e-10,0.619196379
157,2.677530623,2.59084e-06,0.386531906,0.000229768,0.331514401,5.91678e-10,2.3e-14,2.135161034,0.04075103,5.45821e-07,31442.692,1153.2792,0.333542761,71.89060606,66.80311363,7.46061e-10,0.896705096
158,6.39575736,1.50003e-06,0.321087574,4.3111e-05,0.396557061,4.35954e-10,9.77e-14,1.930497618,0.079530667,1.19351e-07,31175.29205,1164.292339,0.37311164,86.0946276,52.05371863,4.05226e-12,0.917177485
159,1.587365456,8.38256e-06,0.356537791,0.000210095,0.279671706,3.54353e-10,9.16e-14,2.72187313,0.006936119,8.86637e-07,30817.93701,1046.633435,0.305836148,50.39292723,87.99546901,1.27308e-09,0.797871359
160,0.259760993,5.23983e-06,0.046803583,0.00017599,0.266964632,2.69292e-10,8.09e-14,2.418205009,0.055228927,4.44327e-07,31094.18476,1136.25286,0.334734092,80.92539569,67.98328291,4.8524e-12,0.453962139
161,2.62573768,7.84123e-06,0.264192464,0.000187817,0.283837832,7.16295e-10,1.59e-14,2.190650264,0.028562274,3.55385e-07,29203.62343,1092.870121,0.373292468,58.61245681,66.75194896,4.01077e-11,2.04753804
162,2.45771973,7.21611e-06,0.1160393,0.000123317,0.311200691,5.67031e-10,7.16e-14,2.300984719,0.055448295,7.87313e-07,32358.23148,1104.663198,0.325443254,89.38957762,82.42378371,3.8704e-12,0.745473699
163,4.575443088,3.54564e-06,0.310884234,0.000113208,0.308240837,3.01101e-10,4.07e-14,0.451036339,0.029924436,7.89134e-07,31571.57718,1199.412683,0.291463976,60.39213737,67.0444677,1.84935e-10,0.759126519
164,0.93768418,2.7148e-06,0.083025777,0.000172031,0.306040524,3.65276e-10,9.2e-14,2.996758929,0.092262569,1.00324e-06,32249.28712,1132.355653,0.287225902,68.22137871,67.95768856,1.53189e-12,0.823401336
165,5.423676148,6.77125e-06,0.300031252,2.70644e-05,0.351432911,7.19945e-10,3.17e-14,0.629191358,0.03362017,1.23503e-06,32591.99034,1014.705233,0.426673491,67.85740017,87.2312885,1.99111e-10,2.027758507
166,5.737355747,1.68452e-06,0.169848771,3.60693e-05,0.252640205,3.97545e-10,2.15e-14,2.813942086,0.047825231,6.71584e-07,29596.70312,1108.726833,0.294507611,59.45302887,70.41242044,4.57937e-12,0.613764051
167,6.459871594,3.7656e-06,0.15780135,0.00018446,0.353353937,4.46562e-10,1.22e-14,3.024033498,0.064138684,1.25874e-06,30929.78384,1061.253666,0.277541915,56.51995728,68.7745441,4.61324e-12,1.889855208
168,5.769882403,4.60488e-06,0.168224348,0.000158759,0.355394538,2.71172e-10,6.17e-14,0.688296143,0.012405896,9.07728e-08,31477.27124,1195.22396,0.340363199,53.74158084,52.833798,8.32451e-13,0.870484803
169,2.495651283,6.45915e-06,0.099422781,0.000148226,0.37757881,5.0067e-10,4.72e-14,2.066315571,0.076208161,2.40823e-07,32361.98767,1044.403579,0.416414275,70.55485403,69.08627716,2.28381e-13,1.434664394
170,2.149079734,7.22702e-06,0.07202997,4.27915e-05,0.396262443,4.24678e-10,6.08e-14,0.4195643,0.083673297,1.40904e-06,29367.76698,1159.712005,0.37770163,60.09894854,71.61636228,8.78405e-13,1.813476156
171,6.428902094,1.09079e-05,0.172033917,0.000181374,0.294689027,1.98976e-10,9.36e-14,1.607995613,0.07645056,1.41036e-06,29805.15122,1010.35314,0.427680971,52.25398269,54.9156192,3.09019e-12,3.505020902
172,4.207732881,7.86167e-06,0.339459485,6.41119e-05,0.332400528,5.66569e-10,5.27e-14,2.128387106,0.075959043,1.29766e-06,32081.41568,1051.699947,0.292903105,79.81622936,65.0940944,1.26846e-10,2.332574765
173,0.528860819,9.18627e-06,0.104923666,0.000204727,0.265057098,5.95497e-10,8.21e-14,1.249341825,0.087342387,1.15476e-06,30598.78909,1171.040809,0.291280335,63.61789156,85.71816327,5.88578e-12,0.996113842
174,2.626808261,6.447e-06,0.37878841,0.000233495,0.35776396,5.49829e-10,9.45e-14,1.147270691,0.011832094,1.0705e-06,32364.22198,1029.035966,0.383276004,72.4955368,85.91294531,1.47652e-09,0.899658629
175,4.850860963,4.01421e-06,0.363001443,0.000114179,0.26943121,6.15329e-10,1.49e-14,2.54804735,0.031872717,4.40447e-07,32883.83527,1069.015031,0.343600264,57.36131692,89.38043654,2.40893e-10,1.223017777
176,5.116607659,4.67794e-06,0.292453059,6.42648e-05,0.273316483,3.4572e-10,3.04e-14,1.416629711,0.070851575,6.58412e-07,29191.86466,1131.745293,0.35453334,85.02584402,68.64429188,2.43309e-11,1.839195514
177,5.004557694,7.53766e-06,0.350336326,0.000233639,0.304921033,5.20584e-10,8.65e-14,1.574880847,0.040376782,4.89882e-07,32835.81185,1150.179897,0.341050227,93.17378618,54.84558897,2.11505e-10,1.01488091
178,2.675936147,1.06662e-05,0.378945173,9.27554e-05,0.363643723,4.8407e-10,8.5e-14,3.555339775,0.04862296,6.55043e-07,32420.12404,1128.019274,0.355336543,57.86354046,97.26479879,7.34854e-10,1.127423151
179,2.588479478,4.84749e-06,0.161847441,4.29205e-05,0.269022886,6.94338e-10,1.76e-14,3.222422417,0.029573145,1.365e-06,30642.48693,1075.926933,0.291373389,83.41377461,63.81612073,1.86505e-11,0.930239924
180,2.767654182,2.56729e-06,0.045780838,7.32195e-05,0.350321313,1.75974e-10,8.21e-14,0.850849461,0.093473765,4.41405e-07,29067.57884,1195.660923,0.428560426,57.2593989,87.71325817,9.84316e-14,1.112700225
181,1.351897129,6.06225e-06,0.241887712,8.43803e-05,0.395919341,7.15495e-10,2.87e-14,1.149879911,0.061489922,8.24503e-07,30588.57727,1117.561202,0.352897312,53.481958,99.51464113,8.62177e-11,0.837424513
182,3.438627032,2.35589e-06,0.315907824,0.0002179,0.393556368,2.18527e-10,2.44e-14,1.933301443,0.024526549,1.0636e-06,32743.49583,1179.259246,0.318942675,82.02770959,62.16958739,2.32759e-10,0.668557043
183,6.129309939,8.18519e-06,0.34230977,8.24493e-05,0.294271757,3.9834e-10,2.47e-14,1.751224229,0.019794993,7.4306e-07,32390.63219,1124.044927,0.425171902,75.18293123,83.67101991,2.50191e-10,2.979906887
184,4.752929319,4.53599e-06,0.168033737,0.000100555,0.379448041,2.59152e-10,2.97e-14,1.10672476,0.050988093,5.90296e-07,29497.0927,1135.662198,0.260277976,68.37898859,98.40136431,4.0768e-12,1.240999907
185,1.090214607,6.62375e-06,0.300564976,0.000109558,0.391458175,1.5071e-10,5.57e-14,3.202808642,0.068303439,2.67328e-07,31746.5499,1160.099059,0.331994842,89.99382971,59.07906301,1.1259e-10,0.621979914
186,2.342940893,3.29486e-06,0.249904933,0.000156491,0.264515369,6.96185e-10,1.42e-14,2.851071487,0.019143567,1.31053e-06,31800.88668,1063.109523,0.406264864,97.86559274,99.33739791,1.33536e-10,0.71857346
187,3.401810215,6.87891e-06,0.184493024,0.000139069,0.310088079,5.79027e-10,6.77e-14,1.594439192,0.032391195,1.29128e-06,32779.38224,1059.816955,0.338287766,86.50904718,82.10916407,2.26087e-11,0.809596339
188,1.137032901,5.2195e-06,0.361693326,3.75126e-05,0.350524308,2.52346e-10,5.95e-14,1.918213588,0.093697943,1.12659e-07,30280.65205,1014.405878,0.388485577,87.38491075,63.39950508,4.89149e-11,1.101726514
189,0.170655787,5.32435e-06,0.235602878,5.79472e-06,0.33284058,6.03168e-10,6.12e-14,2.994746684,0.013528135,4.89294e-07,31113.12173,1011.097722,0.317598311,70.88671396,90.33262203,4.36576e-10,0.532774562
190,4.740780249,1.03089e-05,0.180795754,0.00020848,0.385371692,4.94591e-10,5.33e-14,0.864294573,0.080768038,5.07475e-07,30297.93945,1095.609119,0.373845641,54.83967226,91.61956173,1.55802e-12,5.063024541
191,1.832813144,4.77759e-06,0.268058883,0.000193467,0.380969649,1.61803e-10,3.01e-14,1.802924718,0.004076286,9.3966e-07,31023.63407,1134.412714,0.395988495,93.71638266,76.00157583,1.49908e-10,0.749737651
192,3.241077235,4.7327e-06,0.170446537,0.000159883,0.302900869,5.20771e-10,8.79e-14,3.515419716,0.090749415,7.46659e-07,32147.71632,1074.589135,0.320325669,97.98245758,97.42409317,2.17727e-12,1.071778962
193,0.36597536,8.30353e-06,0.254538932,8.66889e-06,0.295031005,2.69104e-10,4.72e-14,0.489112998,0.094280094,1.46547e-06,29892.42132,1166.57711,0.269521521,71.83124792,58.17946214,2.29772e-10,1.113675059
194,6.190729787,7.90601e-06,0.032133602,5.62789e-05,0.343022855,7.42149e-10,1.89e-14,0.48732833,0.09252307,6.33245e-07,31667.46848,1012.749185,0.300981016,84.33883534,59.34206777,1.26307e-14,23.5846755
195,1.279209208,3.91451e-06,0.296388252,8.81836e-05,0.304255502,5.5637e-10,9.07e-14,2.68182082,0.015674988,3.8822e-07,31087.49695,1029.725153,0.408815508,85.04665256,84.41095372,1.79995e-10,0.514413642
196,5.615946253,2.69802e-06,0.235854214,0.00023294,0.26407402,4.08547e-10,1.35e-14,2.229801889,0.05606727,1.33061e-07,29229.52671,1192.209951,0.420903791,93.19294513,77.44291434,3.67741e-12,0.952635438
197,5.207430432,8.88426e-06,0.250823512,2.59056e-06,0.32843326,6.59978e-10,7.16e-14,1.671738206,0.043611026,1.27969e-06,31104.73718,1106.141867,0.250895209,95.30997839,72.50829832,6.0747e-11,1.483692808
198,2.405835341,6.14493e-06,0.18926857,8.28253e-05,0.368141462,7.16448e-10,9.99e-14,2.981024536,0.051677531,1.25524e-06,29935.13115,1037.086207,0.278152093,90.10280365,75.82255724,2.58128e-11,0.648240659
199,3.615508093,1.31117e-06,0.090638535,8.07665e-05,0.273952873,1.78836e-10,7.21e-14,2.44433083,0.027141294,1.38171e-06,32337.7236,1189.810779,0.370134291,84.84442456,68.50017277,2.92638e-12,0.431690938
200,6.409848203,8.51866e-06,0.017521724,7.91351e-05,0.234587356,7.09008e-10,5.97e-14,3.325628985,0.027941196,1.10579e-06,31095.61473,1065.46135,0.314075582,64.24422969,68.98154236,3.38697e-13,1.512144438
201,4.980938629,9.34403e-06,0.17909986,6.48166e-05,0.249540387,2.86545e-10,7.77e-14,1.408233159,0.02026591,1.37077e-06,30853.23332,1115.39306,0.344440297,64.23344565,89.30015795,1.947e-11,1.317635129
202,3.306452021,8.35646e-06,0.309067841,3.18743e-05,0.313322601,2.25827e-10,7.63e-14,1.861022503,0.045235736,2.47449e-07,31775.32537,1064.976959,0.268940104,92.53014433,82.85945279,5.995e-11,0.944155931
203,1.821738746,1.00779e-05,0.257301274,0.000192808,0.373644968,5.18928e-10,7.55e-14,1.60685684,0.069526965,4.40259e-07,29059.18683,1196.600807,0.374532634,67.26284773,59.9101593,3.67624e-11,1.169976255
204,1.119387022,1.58353e-06,0.388523065,0.00012419,0.372254063,4.80746e-10,7.47e-14,3.23211661,0.036483086,9.97105e-07,32972.97175,1000.52447,0.40289509,53.03677936,70.23772719,3.16988e-09,2.663395357
205,5.123858455,2.72308e-06,0.355282855,0.000169811,0.274952048,2.05943e-10,2.04e-14,2.62358944,0.027920915,2.44696e-07,31207.27451,1012.270169,0.410549674,77.26676098,70.86276817,1.04057e-10,0.764771072
206,4.863768636,8.23429e-06,0.396870542,0.000123119,0.266658444,5.53692e-10,2.38e-14,1.764766093,0.092322871,1.09785e-06,31898.88614,1006.145322,0.412417643,89.5706152,56.33631134,3.10611e-10,4.972577454
207,5.478859607,6.42935e-06,0.361866981,7.81023e-05,0.323207416,7.27322e-10,8.32e-14,2.24100477,0.033361367,5.74672e-07,31104.68841,1032.273969,0.32671043,95.77305234,98.27103094,2.64569e-10,0.973633966
208,1.087224025,2.53802e-06,0.1454038,0.000213177,0.307347753,5.88638e-10,1.34e-14,1.752760731,0.006851112,6.06581e-07,31103.59494,1012.956254,0.367683158,99.23561989,80.42753342,1.3524e-11,0.505490382
209,5.588562435,7.85033e-06,0.222698377,8.56111e-05,0.373987857,7.34933e-10,6.52e-14,2.42995795,0.057469898,7.56842e-07,31779.44096,1152.269637,0.393900645,68.71081825,88.36553385,1.41311e-11,1.503627321
210,5.76003989,2.28651e-06,0.356241317,6.93844e-05,0.365264309,3.26045e-10,8.81e-14,2.748900711,0.021412687,2.27049e-07,32923.04384,1018.750927,0.319156794,91.31246649,81.27417789,7.46787e-11,0.527756561
211,2.813067092,3.19896e-06,0.262064304,0.000231319,0.242222243,5.49716e-10,2.88e-14,1.701117306,0.093339379,5.82878e-07,30455.75769,1169.434919,0.314509362,85.13162344,72.45255588,1.51983e-11,1.1787739
212,6.003211054,8.41609e-06,0.394690364,8.84797e-05,0.262690093,6.46317e-10,1.7e-14,0.628029705,0.020224166,1.05704e-06,32140.73659,1103.019323,0.412528299,70.89506463,50.46427675,1.63084e-09,4.54610615
213,4.995214493,9.00045e-06,0.319409798,0.000148802,0.231021149,1.57245e-10,8.74e-14,2.62029047,0.068026435,1.33341e-06,30259.42013,1100.493439,0.418414409,53.27393062,65.98284269,1.09075e-10,1.884061332
214,1.452149864,3.35437e-06,0.013460999,0.000169956,0.249419913,6.53197e-10,4.88e-14,1.184406613,0.01461612,7.99542e-07,30917.94958,1184.843149,0.317432848,92.32196515,61.60540136,8.94844e-13,0.483499787
215,1.77242545,8.15258e-06,0.167073205,3.82665e-05,0.365926518,3.56707e-10,3.77e-14,1.425130297,0.049061073,1.08696e-06,29895.45501,1138.74653,0.37772528,59.60919944,54.5308786,2.00735e-11,1.05052647
216,0.709864611,4.54e-06,0.301831243,1.75749e-05,0.292682962,6.3317e-10,4.24e-14,2.518548527,0.072455162,1.17246e-06,30596.93407,1069.080912,0.268323335,55.52030105,61.26071263,8.89982e-10,0.786992136
217,3.538623455,3.03134e-06,0.052827411,0.000130627,0.309898214,4.34661e-10,2.75e-14,0.889531909,0.076172791,6.57521e-07,30103.2798,1017.731635,0.330250731,77.15905378,79.17269015,1.81005e-13,1.291161255
218,0.190539478,1.27775e-06,0.075266231,7.33741e-05,0.372086966,6.4101e-10,6.33e-14,0.482011475,0.037453126,4.49406e-07,29101.93615,1029.39651,0.292171862,90.27562736,96.50060994,9.22636e-12,0.49563247
219,5.067936507,2.54443e-06,0.094371301,0.000151564,0.301621517,7.24909e-10,7.51e-14,0.902230925,0.0465582,6.90988e-07,32029.99367,1094.301871,0.374757079,93.60520961,63.01901565,1.16129e-12,0.548160379
220,0.433223645,7.17733e-06,0.037125186,0.000107159,0.394100106,4.25656e-10,9.8e-14,2.34376248,0.080241715,1.37661e-06,32031.21346,1162.527996,0.350933086,62.67243108,72.93248184,1.92557e-12,0.771880017
221,5.318044596,1.91765e-06,0.324976444,0.000172576,0.393980149,6.10465e-10,2.52e-14,0.740073037,0.021277351,1.47217e-06,30761.18157,1153.651226,0.387431061,79.99938516,64.05853444,2.85727e-10,0.825191791
